0.035638593	0.011905745	-0.006848177	-0.04531711	-0.06630494	-0.009459178	-0.026775273	0.0011556131	0.017926002	0.02774027	0.07483236	0.04963988	-0.08485721	-0.07199653	0.039239533	0.030904602
-0.0729637	0.013647793	0.042462453	0.047517713	-0.082608275	-0.08903453	0.028738912	0.09096239	0.0077214343	0.020905083	-0.016785262	-0.123369694	-0.021286469	-0.031915747	0.08610396	0.07317429
-0.07868868	-0.13769746	0.04881735	0.101786055	-0.13333258	0.13121153	-0.04896959	-0.09203916	-0.059660494	0.112303615	-0.016950112	-0.055147283	0.038653493	-0.06309247	0.05459429	0.06248415
0.00327123	0.08213636	-0.015158339	-0.041421	0.13267726	0.06599375	-0.012694414	-0.0372278	-0.08911786	0.06804673	0.10919835	0.06271123	-0.079126015	0.034094352	-0.07874958	-0.0012646555
-0.1041758	-0.0099466555	0.091453925	-0.08025021	0.012882635	-0.06467017	0.023995757	-0.20120591	0.011029107	-0.033874534	-0.02396239	0.015108037	0.062243707	0.117109746	-0.011990648	0.083253115
-0.025508232	-0.04468939	-0.09436099	-0.04236895	0.0042710495	0.11764442	0.058208574	0.0510619	-0.073660105	0.0077285576	0.059305444	0.18107767	0.012769501	-0.07642359	0.036749385	0.056476608
-0.096531324	0.02756557	0.10053153	-0.070398115	-0.07476646	-0.13468513	0.022006033	0.07976146	0.08371509	0.050281823	-0.15255214	0.081385866	-0.08977987	0.0059465826	0.048109543	0.14145328
-0.07072332	-0.10273027	-0.07104054	0.0350527	0.071124464	-0.050229855	-0.05387216	-0.030866193	0.00035518207	-0.028772747	-0.066548705	0.01829651	-0.006566103	-0.047392014	-0.041782003	0.085832775
0.066786	0.050309952	0.0021944141	0.04992215	-0.1014621	-0.07523806	0.087813966	-0.017289974	0.008763667	0.020726461	-0.014774935	-0.025773272	0.0999425	0.059197888	-0.042011864	-0.060025714
0.008950085	-0.04925861	-0.02475296	0.08742452	-0.058381524	-0.0014244999	0.05581203	-0.050914835	-0.09924434	-0.0072782873	-0.05756976	-0.13919754	0.101409025	0.0069722105	-0.006294994	-0.013268977
0.15271896	0.05730273	0.01934722	-0.050272837	-0.04387265	-0.015698865	0.0073104235	0.016992139	-0.04804758	0.046417844	0.046326797	-0.016299646	0.039851677	0.11888944	-0.08472168	-0.050000705
0.29404104	0.4265302	0.3667302	-0.43071008	-0.0047363755	-0.34212047	0.10950284	0.027029358	0.10295083	0.2312788	0.27950263	0.06662954	0.17762005	0.2995023	-0.329441	0.07051567
-0.08196781	-0.034465406	-0.03239436	0.06386713	-0.026596343	-0.077905744	-0.08492606	-0.07769277	-0.019814944	-0.07175947	-0.07572296	0.08002206	0.12413212	0.03230549	0.007910481	0.05231246
-0.012812304	-0.089446165	-0.06818333	0.090005115	0.11032406	-0.090389475	0.058972098	0.118487194	0.15994766	-0.05635222	-0.05695197	0.052955825	-0.09245616	-0.08634443	-0.03435867	0.089843355
0.033823106	0.023703184	-0.04303782	0.016586175	0.09978819	0.047202192	0.093088605	0.039484683	0.052888084	0.123976216	0.13831846	-0.049587745	-0.052233543	-0.0033766525	-0.10176595	-0.0814217
-0.032705743	-0.02329918	-0.045978356	0.03254082	-0.019683972	-0.008584676	0.0014406649	0.0048490064	0.0066670855	0.0042357445	0.028922595	-0.06752302	-0.025692414	-0.10705444	-0.04849716	-0.05214938
-0.09021335	-0.054431234	-0.018141309	0.06288098	-0.1396818	-0.004098235	-0.10265562	-0.006773655	-0.0104921535	0.01226888	-0.0640324	0.071440354	0.016528117	-0.09151428	0.008349618	-0.041409627
-0.36370328	-0.3612617	-0.36724767	0.35458705	-0.070907585	0.39356607	-0.35130176	-0.22304039	-0.046279088	-0.27641174	-0.19836394	0.106496565	-0.121396475	-0.26856536	0.28295803	0.048457574
-0.27004412	-0.34521586	-0.25986284	0.21849497	0.05355791	0.28997514	-0.12525733	-0.13985223	-0.012759355	-0.112389825	-0.03563351	0.14220642	-0.11158264	-0.16832742	0.0868944	0.081813246
-0.0032838117	-0.06584835	-0.06494518	0.013935508	-0.01608477	0.09172914	-0.09804827	0.0052088485	-0.011947994	-0.018346766	-0.103364944	0.052597325	0.010313118	-0.08802382	0.046073627	-0.024203507
-0.0918316	-0.043009438	0.0047697616	0.018370286	-0.05866508	0.007154621	-0.023089861	-0.14277284	-0.08889847	0.028690116	-0.09341075	0.02806665	0.11756635	0.067307316	-0.0012621903	0.07245688
0.04537181	0.05344736	0.042651623	-0.030088808	-0.05209522	-0.08417958	-0.14534378	-0.106766045	0.08921643	-0.004249027	0.049768195	0.11180757	0.04254505	0.10657406	-0.10510536	0.04249464
0.02725218	-0.06500051	-0.040570013	0.08594973	0.102167666	0.055952545	-0.09896882	-0.024893079	-0.0836596	-0.114149734	-0.1314389	0.08723655	0.092189185	0.0058343885	0.027319785	-0.08683551
-0.105145074	0.029192539	-0.0065054265	0.08005995	0.014678029	0.099638134	-0.13730912	-0.09015983	-0.0473846	-0.010397179	-0.010054134	0.08616093	-0.042555135	0.021148361	-0.0015665282	-0.04321484
0.055064157	0.055248942	-0.023528026	-0.06955568	0.10420607	-0.07895498	0.086931005	0.19555403	-0.037093632	-0.029838653	0.00957222	-0.08607615	-0.052973013	-0.026050456	-0.036791164	-0.10802974
0.02975649	-0.03870876	-0.045868456	0.11572301	0.1413909	0.03221253	-0.004352772	0.019273233	0.0046611126	-0.10596783	-0.083086245	-0.089437574	-0.06234796	0.047416896	-0.067893475	-0.12743971
0.034164384	0.09462935	-0.055485815	0.0467664	-0.05942058	0.057191473	-0.10791821	-0.043691345	0.013527673	0.07952235	0.03307631	-0.078778975	-0.07646949	0.030193973	-0.011438558	-0.03137318
0.19620965	-0.050789695	-0.08109432	-0.047627445	0.039362624	-0.0039798124	0.11253158	0.15857176	0.07631215	0.019040365	0.0031575337	0.07464193	0.11511446	-0.009849059	-0.011943952	-0.020465277
-0.06435207	0.07447983	-0.009181729	0.008209199	-0.07216215	-0.019476775	-0.22749628	0.0040771673	0.0953998	-0.079381146	-0.08640465	-0.063349165	-0.06619727	-0.045706462	0.08858662	0.053319555
-0.089807086	-0.04642709	-0.08009214	0.044749483	-0.11615702	-0.030053664	-0.019696737	0.10123478	0.005468445	-0.0049558184	-0.090347946	0.12198573	-0.13656771	-0.21291979	0.03259579	0.0068368376
