-0.10292249	-0.07348597	0.08165652	0.053588353	-0.034053434	0.15694691	0.1464976	0.013013914	0.08963942	0.060974024	0.05711192	0.055865947	0.027935198	-0.07037028	0.0109438775	0.083896324
-0.10225235	-0.07264449	0.06950739	0.046964746	-0.032491613	0.12539284	0.10115274	-0.0140882665	0.0662016	0.08912853	0.0023095205	-0.017811844	0.03151386	-0.097374745	0.024833264	0.08847867
0.09682363	0.2260709	-0.28197426	-0.2146192	-0.24490549	0.32753223	-0.12846772	-0.24408665	-0.2159881	0.308149	0.2727762	-0.2770244	0.20234956	-0.3360389	0.08300471	0.35320508
-0.078978114	-0.005042649	-0.0016148585	-0.0054079746	-0.04291352	0.20089652	0.0068740323	0.041975636	0.011099325	0.062116563	0.039035592	-0.007223693	0.019863226	-0.12684785	-0.07126569	0.13856465
-0.17606975	-0.1018316	0.14221585	0.07320056	0.083775416	0.07811586	0.13538356	0.07854316	0.09387611	0.0031126086	-0.045864575	0.08604294	-0.10269003	-0.034673166	0.03434396	0.043100357
-0.14209184	-0.045190115	0.056270905	0.0053660735	-0.0035895037	0.09360868	0.1246801	0.030959576	0.07260398	0.045524362	0.039277203	0.03891792	-0.05238905	-0.040386107	0.14069843	0.049396794
0.060908195	0.13049653	-0.13413365	-0.1738632	-0.2057947	0.22237241	-0.14400582	-0.14765768	-0.14810649	0.2220098	0.16381556	-0.13545163	0.11422781	-0.22672512	-0.00740539	0.24233279
-0.15063296	-0.11269627	0.10784965	0.06627916	0.015463315	0.07640576	0.088879995	0.070110634	0.14037164	-0.06266324	0.0049706954	0.13046038	-0.045657843	0.023237659	0.04889085	0.03657129
-0.097028196	-0.07939909	0.10628601	0.080604225	-0.013468348	0.061952274	0.05716732	0.005773338	0.00930974	-0.015216326	0.04123999	0.078314506	-0.037362058	-0.031853687	0.11441004	0.020078922
-0.19371022	-0.124380656	0.13108581	0.084984116	0.08274284	0.02150596	0.10061258	0.10130604	0.112924255	-0.09169946	-0.028644977	0.086810976	-0.15329824	-0.023957467	0.13585284	-0.052900128
-0.10841564	-0.07707622	0.040770303	-0.0037474944	0.03115296	0.05105046	0.08127439	0.06948592	0.04037374	0.008580633	-0.024462627	0.064763196	0.002459451	-0.10496013	-0.069020495	0.10530905
0.027867328	-0.009611956	-0.05035038	-0.11594989	-0.08290307	0.13501646	-0.07816264	-0.09136129	-0.10514009	0.07240953	0.10742705	-0.060421746	0.038241107	-0.11027561	-0.05346724	0.1701228
-0.10382045	-0.037504554	0.07879578	-0.00442034	-0.0023607996	0.11405982	0.13188955	0.01486793	-0.00673258	0.04136262	0.012614377	0.024113858	-0.062220912	-0.11444477	0.11369848	0.072197415
-0.89359766	-0.85962516	0.95105535	0.8528744	0.85000134	-0.7380314	0.90530413	0.876068	0.9028794	-0.8040664	-0.78470147	0.92588675	-0.84883636	0.7519047	0.67692596	-0.7929567
-0.07152299	-0.06667647	0.062353168	0.04557566	0.031596974	0.035297602	0.012567988	0.016299926	0.020151598	-0.027571954	-0.00451753	0.067414224	-0.066441566	-0.09690724	0.09517996	0.06809034
-0.069567814	-0.11009214	0.110895805	-0.0019958846	0.03794944	0.017318143	0.13290848	0.04978017	0.029330477	-0.045376655	0.011877818	0.031152686	-0.08379082	-0.052484453	0.08062496	0.049676575
0.15789993	0.20983617	-0.18871136	-0.14578596	-0.22980055	0.256369	-0.20341486	-0.1981169	-0.22406021	0.18009149	0.22191635	-0.1509205	0.16199765	-0.17405565	0.07621803	0.19905196
0.13234527	0.2067424	-0.15810148	-0.21644656	-0.20044051	0.14436382	-0.18620841	-0.14027199	-0.16435067	0.15065074	0.1934792	-0.18526386	0.19651365	-0.15444587	-0.039070282	0.18368095
1.1265461	1.2256849	-1.3327874	-1.1588916	-1.2105736	1.0494263	-1.1165432	-1.1256392	-1.2360717	1.1517557	1.0374154	-1.2524738	1.2277224	-1.1386231	-1.0194458	1.16717
0.78344744	0.7890375	-0.87618744	-0.7302627	-0.79557025	0.7703513	-0.7110641	-0.81313854	-0.7908561	0.7256761	0.7264272	-0.838094	0.75701255	-0.74127233	-0.5309993	0.7978291
-0.04715261	-0.032428753	-0.0632298	-0.08952101	-0.058364417	0.08578322	-0.016799903	0.018247178	-0.016776627	0.03842015	0.09933626	-0.030834073	0.057304017	-0.047811236	0.051502228	0.120580465
-0.21811008	-0.1948392	0.15382718	0.17243312	0.18096092	-0.039222103	0.2551254	0.19594969	0.14793542	-0.14965583	-0.114099294	0.21706764	-0.14814727	0.03747123	0.02118072	-0.030751552
0.13265266	0.070117265	-0.13382803	-0.13637002	-0.14962325	0.23454438	-0.093254685	-0.14424556	-0.14123015	0.1349031	0.18461126	-0.11658876	0.13815452	-0.22067894	-0.06685747	0.2335729
0.13123041	0.12905557	-0.10688918	-0.12201542	-0.11116853	0.19083107	-0.07678024	-0.1103086	-0.09263731	0.10043109	0.14310208	-0.15933274	0.19868787	-0.14249451	-0.22873668	0.14878647
0.08015423	0.014436766	-0.12460547	-0.13478114	-0.11579016	0.14639641	-0.06846079	-0.056833576	-0.04492703	0.07663883	0.091633774	-0.08707663	0.14179276	-0.17958188	-0.119609825	0.1041899
0.21323684	0.20755422	-0.25705472	-0.19980483	-0.2211277	0.2152653	-0.17662932	-0.17671075	-0.18068257	0.240239	0.1454678	-0.20838274	0.15296423	-0.20242548	-0.20090856	0.21175069
-0.012531428	-0.02350408	-0.03386433	-0.09095465	-0.008526764	0.1091134	0.023375835	-0.060596965	0.0028309093	0.08099369	0.03760629	-0.010439585	0.04827962	-0.09750192	-0.059573323	0.10979515
0.14517903	0.1316382	-0.14659198	-0.121235676	-0.18075538	0.20052786	-0.10537965	-0.12216871	-0.15444328	0.20066403	0.15320285	-0.1250233	0.16323635	-0.18168743	-0.052558243	0.19650564
-0.12204584	-0.039738316	0.014425533	0.022262283	0.029989433	0.016384399	0.09456513	0.07503354	0.05479952	-0.051725954	0.005338936	0.10258654	-0.050848637	0.0045107184	0.08895077	0.028636096
-0.1708312	-0.15519568	0.12027213	0.09784538	0.09398061	-0.06432344	0.0813375	0.08008737	0.1217465	-0.048611607	-0.033595823	0.09720155	-0.13419719	0.078132235	0.13153745	-0.057762787
-0.012244392	-0.0065658097	0.0065760114	-0.040882703	-0.030015774	-0.012706713	0.017926255	-0.024696326	-0.033332385	0.011094414	0.036054887	-0.008992015	0.06911392	-0.033599187	-0.14156345	-0.007903482
-0.30939767	-0.22728857	0.21846537	0.24203612	0.20984185	-0.17530659	0.24358724	0.17917001	0.21362051	-0.19179286	-0.14701736	0.22484635	-0.26328233	0.13544048	0.22671062	-0.13746698
0.22857927	0.24732052	-0.2212418	-0.18302053	-0.20286642	0.25103515	-0.16363177	-0.20079514	-0.2764698	0.24434294	0.256532	-0.22630064	0.2013752	-0.25622323	-0.21878372	0.22658911
0.20616166	0.19561222	-0.24748148	-0.24210398	-0.24232332	0.24786165	-0.15914088	-0.22814299	-0.20940919	0.23732507	0.17801662	-0.2615135	0.23778656	-0.25655815	-0.12533052	0.28163242
0.19718207	0.25726134	-0.2585289	-0.3222531	-0.3170643	0.28285286	-0.22591396	-0.23698094	-0.29212505	0.30991265	0.25073573	-0.25491977	0.3245765	-0.3449557	-0.23809779	0.27393344
0.036596924	0.044977117	-0.126619	-0.09192974	-0.09947723	0.15880015	-0.062290497	-0.05054342	-0.112313524	0.09481887	0.1426162	-0.027808528	0.117953144	-0.12820993	0.014751434	0.07992955
0.05244967	0.044690736	-0.07478369	-0.09036887	-0.14600521	0.18187699	-0.11090326	-0.10974646	-0.15791024	0.16017321	0.14218946	-0.10866489	0.088748485	-0.15496586	-0.11125125	0.156962
-0.10299856	-0.05832869	0.077891275	-0.004161129	0.028981855	0.037907515	0.12588356	0.072370306	0.07478319	-0.017328119	-0.0057488293	0.023835499	-0.10079733	-0.023230445	0.15880363	-0.015219184
0.0576843	0.039553925	-0.106345505	-0.14126122	-0.12648785	0.16174701	-0.04387467	-0.10698133	-0.07768198	0.13647191	0.09450884	-0.07766169	0.113974564	-0.1628486	-0.07921722	0.12391403
-0.42396545	-0.40593362	0.41590723	0.30273834	0.38900527	-0.23076278	0.40464988	0.31546867	0.33734712	-0.3611477	-0.27476665	0.3444252	-0.33743802	0.32272723	0.3118355	-0.27013814
-0.1639022	-0.047277305	0.11313615	0.08587248	0.06537754	0.031000588	0.125632	0.078753665	0.045967743	-0.07279826	0.0025449444	0.06475521	-0.08644455	0.035715956	0.023246108	0.016711254
0.49423733	0.55627745	-0.61682904	-0.4949327	-0.51891303	0.4929614	-0.45627716	-0.5582459	-0.5799564	0.55432105	0.5112139	-0.53678447	0.52449876	-0.51305115	-0.3391113	0.50318044
0.009501754	0.06142202	-0.049765784	-0.055489227	-0.113851525	0.12681736	-0.030099383	-0.11757084	-0.12083288	0.075505346	0.10362944	-0.04130137	0.09013759	-0.07162047	-0.06619139	0.16789691
-0.0032636346	0.041091967	-0.0457287	-0.08134123	-0.12920417	0.17247383	-0.06581323	-0.059784215	-0.104240924	0.12951563	0.08822967	-0.0961411	0.11359496	-0.11736508	-0.10921816	0.17754485
